,id,corpus_id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes,dataset_name,dataset_idx,image_link
13173,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,US-Baw : W.0011,,081r,,,,feast_0673,genre_in,,http://musmed.eu/source/8646,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://www.thedigitalwalters.org/Data/WaltersManuscripts/W11/data/W.11/sap/W11_000165_sap.jpg
13174,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-Pn : Ms Lat 00904,,069r,,,,feast_0673,genre_in,,http://musmed.eu/source/13023,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f149.image
13177,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-Pa : Ms 0197,,042r,,,,feast_0673,genre_in,,http://musmed.eu/source/98760,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b52510789n/f93.item.zoom
13180,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-AUT : Ms S 0010 (8*),,095r,,,,feast_0673,genre_in,,http://musmed.eu/source/8573,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://bvmm.irht.cnrs.fr/iiif/21559/canvas/canvas-1937964/view
13181,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,CH-ROM : Ms. liturg. FiD 5,,032r,,,,feast_0673,genre_in,,http://musmed.eu/source/97795,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://www.e-codices.unifr.ch/en/fdr/0005/27v/0/Sequence-2575
13183,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-Pm : Ms 0384,,055r,,,,feast_0673,genre_in,,http://musmed.eu/source/15589,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://mazarinum.bibliotheque-mazarine.fr/viewer/17856/?offset=#page=115&viewer=picture&o=bookmark&n=0&q=
13184,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,NL-Uu : Hs. 0415,,063r,,,,feast_0673,genre_in,,http://musmed.eu/source/15626,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//74/07/73/74077355004320857929391441789767565695.jpg/mode/1up
13185,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-SEm : Ms 018,,0086,,,,feast_0673,genre_in,,http://musmed.eu/source/20281,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
13186,,,Dum sanctificatus*,g00789,,,,NL-Uu : Hs. 0415,,179v,,,,feast_0340,genre_in,,http://musmed.eu/source/15626,,,Dum sanctificatus*,,,,,,https://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//71/74/63/71746323071683310071439670786198703820.jpg/mode/1up
13187,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,D-DS : Hs 0545,,033r,,,,feast_0673,genre_in,,http://musmed.eu/source/9518,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,http://tudigit.ulb.tu-darmstadt.de/show/Hs-545/0065/image
13188,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-CA : Ms 0061 (62),,063v,,,,feast_0673,genre_in,,http://musmed.eu/source/9071,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708902&carouselThere=false&nbVignettes=4x3&page=6&angle=0&zoom=moyen&tailleReelle=
13189,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-CA : Ms 0075 (76),,071v,,,,feast_0673,genre_in,,http://musmed.eu/source/9073,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://bvmm.irht.cnrs.fr/iiif/32304/canvas/canvas-2842056/view
13190,,,Dum sanctificatus fuero in vobis congregabo ,g00789,ik = 3,,,D-LEu : Ms Thomas 391,,047v,,,,feast_0673,genre_in,,http://musmed.eu/source/138221,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=121&xywh=-1210%2C1403%2C6162%2C2808
13191,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,CH-Cobodmer : C 0074,,060r,,,,feast_0673,genre_in,,http://musmed.eu/source/9492,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/60r/0/Sequence-825
13192,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,V-CVbav : Ross.0076,,061v,,,,feast_0673,genre_in,,http://musmed.eu/source/98746,,,Dum sanctificatus fuero in vobis congregabo vos de u[niversis te]rris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://digi.vatlib.it/view/MSS_Ross.76/134
13193,,,Dum sanctificatus fuero in vobis congregabo ,g00789,3,,,B-Br : II 3823,,057r,,,,feast_0673,genre_in,,http://musmed.eu/source/29526,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://services4.libis.be/mirador/index.html?json=619232f997be4
13197,,,Dum sanctificatus *,g00789,,,,D-BAa : Msc Lit 005,,190r,,,,feast_0673,genre_in,,http://musmed.eu/source/8676,,,Dum sanctificatus *,,,,,,https://www.bavarikon.de/object/SBB-KHB-00000SBB00000127?cq=&p=384
13199,,,Dum sanctificatus fuero in vobis congregabo ,g00789,3,,,A-KN : Cod 0073,,026v,,,,feast_0673,genre_in,,http://musmed.eu/source/17327,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://manuscripta.at/diglit/AT5000-73/0056
13200,,,Dum sanctificatus fuero in vobis congregabo ,g00789,3,,,GB-Dru : Cosin V.V.6,,059r,,,,feast_0673,genre_in,,http://musmed.eu/source/15574,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://iiif.durham.ac.uk/index.html?manifest=t1mp2676v52p&canvas=t1tr494vk58v
13202,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,CH-SGv : VadSlg Ms 0295,,035v,,,,feast_0673,genre_in,,http://musmed.eu/source/14258,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://www.e-codices.unifr.ch/en/vad/0295/35v/0/
13203,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,F-PR : Ms 0012,,096r,,,,feast_0673,genre_in,,http://musmed.eu/source/14008,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=4246&VUE_ID=936891&carouselThere=false&nbVignettes=4x3&page=1&angle=0&zoom=moyen&tailleReelle=
13204,,,Dum sanctificatus fuero in vobis congregabo ,g00789,,,,D-BAa : Msc Lit 006,,030v,,,,feast_0673,genre_in,,http://musmed.eu/source/8677,,,Dum sanctificatus fuero in vobis congregabo vos de universis terris et effundam super vos aquam mundam et mundabimini ab omnibus inquinamentis vestris et dabo vobis spiritum novum,,,,,,https://nbn-resolving.org/urn:nbn:de:bvb:22-msc.lit.6-3#0064
13588,,,Misereris omnium domine et,g00662,1,,,CH-P 18,,066,,,,feast_0660,genre_in,office_mi,http://cantus.uwaterloo.ca/source/638308,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,1---f--ghg--h--g---fgh--h--h---hgh--f--fdf---f---fghgh--gf---f77--fg--gfg---d--dcd-ef--ed---fg---fgff--ded--d---d--f--g--ghg---gd--fg--h---hijhg7--hg-gfg--gf---fg--gh---hkk--lk-kj--h--hjkjhj--jh---fhgh---hfh--hgff---hg-hfg7--defdf---c--d---dgf-fecdefede---ed---dgf-gh--g--gh---h-fhghfed--df-gf-fe---defede--ed---4,,,,http://www.e-codices.unifr.ch/en/bcj/0018/066
13596,,,Misereris omnium Domine et nihil odisti ,g00662,1,,,P-Ln (Lisboa) Biblioteca Nacional de Portugal Iluminado 084,,045v,,,,feast_0660,genre_in,office_mi,http://pemdatabase.eu/source/52642,,,,,,,,,http://pemdatabase.eu/image/88237
13612,,,Misereris omnium domine et,g00662,1,,,PL-Wn rps 12722 V,,045v,,,,feast_0660,,,http://cantus.ispan.pl/source/4559,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://cantus.ispan.pl/node/28791
13614,,,Misereris omnium domine et,g00662,1,,,PL-Wn Rps 12496 IV,,013v,,,,feast_0660,,,http://cantus.ispan.pl/source/33686,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://cantus.ispan.pl/node/33868
13615,,,Misereris omnium*,g00662,*,,,PL-Wn Rps 12496 IV,,085v,,,,feast_1403,,,http://cantus.ispan.pl/source/33686,,,Misereris omnium*,,,,,,http://cantus.ispan.pl/node/35531
13616,,,Misereris omnium domine et,g00662,1,,,PL-WRu I F 414,,014v,,,,feast_0660,,,http://cantus.ispan.pl/source/36027,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://cantus.ispan.pl/node/36177
13617,,,Misereris omnium*,g00662,*,,,PL-WRu I F 414,,112v,,,,feast_1403,,,http://cantus.ispan.pl/source/36027,,,Misereris omnium*,,,,,,http://cantus.ispan.pl/node/37556
13619,,,Misereris omnium domine et,g00662,1,,,PL-WRu I F 413,,020r,,,,feast_0660,,,http://cantus.ispan.pl/source/39360,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://cantus.ispan.pl/node/39861
13620,,,Misereris omnium*,g00662,*,,,PL-WRu I F 413,,162v,,,,feast_1403,,,http://cantus.ispan.pl/source/39360,,,Misereris omnium*,,,,,,http://cantus.ispan.pl/node/41443
13621,,,Misereris omnium domine et,g00662,1,,,PL-WRu I F 416,,024v,,,,feast_0660,,,http://cantus.ispan.pl/source/41816,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://cantus.ispan.pl/node/42231
13622,,,Misereris omnium*,g00662,*,,,PL-WRu I F 416,,172v,,,,feast_1403,,,http://cantus.ispan.pl/source/41816,,,Misereris omnium*,,,,,,http://cantus.ispan.pl/node/42668
13630,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-Pn : Ms Lat 12584,,142r,,,,feast_0660,genre_in,,http://musmed.eu/source/13399,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8422977w/f287.item.zoom
13631,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-Pn : Ms Lat 00780,,029v,,,,feast_0660,genre_in,,http://musmed.eu/source/12990,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b6000736q/f66.item
13632,,,Misereris omnium domine et nihil odisti ,g00662,,,,I-BGc : MA 239 (Gamma III.18),,031v,,,,feast_0660,genre_in,,http://musmed.eu/source/8805,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/70/mode/1up
13633,,,Misereris omnium domine et nihil odisti ,g00662,,,,V-CVbav : Vat.lat.05319,,039v,,,,feast_0660,genre_in,,http://musmed.eu/source/14915,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/86
13634,,,Misereris omnium domine et nihil odisti ,g00662,,,,V-CVbav : Vat.lat.04770,,026v,,,,feast_0660,genre_in,,http://musmed.eu/source/29524,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.4770/56
13635,,,Misereris omnium domine et nihil odisti ,g00662,,,,GB-Lbl : Egerton 0857,,014v,,,,feast_0660,genre_in,,http://musmed.eu/source/29583,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://manuscrits-france-angleterre.org/view3if/pl/ark:/81055/vdc_100056033061.0x000001/f35
13636,,,Misereris omnium domine et nihil odisti ,g00662,,,,D-B : Ms mus 40078,,041v,,,,feast_0660,genre_in,,http://musmed.eu/source/8817,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&view=overview-toc&PHYSID=PHYS_0086&DMDID=DMDLOG_0001
13637,,,Misereris omnium domine et nihil odisti ,g00662,1,,,CH-SGs : Cod 0340,,085,,,,feast_0660,genre_in,,http://musmed.eu/source/14274,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://www.e-codices.unifr.ch/en/csg/0340/85/0/Sequence-487
13638,,,Misereris omnium domine et nihil odisti ,g00662,1,,,F-Pn : NAL 01414,,016r,,,,feast_0660,genre_in,,http://musmed.eu/source/28426,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f37.image
13643,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-Pn : Ms Lat 18010,,007v,,,,feast_0660,genre_in,,http://musmed.eu/source/13514,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262769/f18.image
13646,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-G : Ms 0084 (Ms. 395 Rés.),,105r,,,,feast_0660,genre_in,,http://musmed.eu/source/10075,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://pagella.bm-grenoble.fr/img-viewer/Ms/Ms0395/viewer.html?base=BMG&np=B381856103_Ms0395A01.jpg&ns=B381856103_Ms0395B105r.jpg
13647,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-Pn : Ms Lat 09436,,25v,,,,feast_0660,genre_in,,http://musmed.eu/source/15586,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b105511278/f54.image
13649,,,Misereris omnium Domine et nihil odisti ,g00662,1,,,F-Pn : Ms Lat 00903,,033r,,,,feast_0660,genre_in,,http://musmed.eu/source/13022,,,Misereris omnium Domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parce illis quia tu es Dominus Deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b10506538t/f83.image
13650,,,Misereris omnium domine et nihil odisti ,g00662,,,,I-BGc : MA 150 (Psi III.8),,017v,,,,feast_0660,genre_in,,http://musmed.eu/source/41838,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3862#page/40/mode/1up
13651,,,Misereris omnium domine et nihil odisti ,g00662,,,,D-KNd : Ms 1001b,,044r,,,,feast_0660,genre_in,,http://musmed.eu/source/11493,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://www.ceec.uni-koeln.de/ceec-cgi/kleioc/0010/exec/pagemed/%22kn28-1001b_087.jpg%22/segment/%22body%22
13653,,,Misereris omnium domine et nihil odisti ,g00662,,,,GB-Lbl : Harley 4951,,160v,,,,feast_0660,genre_in,,http://musmed.eu/source/29527,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_4951_f160v
13654,,,Misereris omnium domine et nihil odisti ,g00662,,,,CH-SGs : Cod 0338,,107,,,,feast_0660,genre_in,,http://musmed.eu/source/14272,,,Misereris omnium domine et nihil odisti eorum que fecisti dissimulans peccata hominum propter penitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://www.e-codices.unifr.ch/en/csg/0338/107/0/Sequence-485
13655,,,Misereris omnium domine et nihil odisti ,g00662,,,,V-CVbav : Archivio di San Pietro F.22,,018r,,,,feast_0660,genre_in,,http://musmed.eu/source/14749,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/35
13657,,,Misereris omnium domine et nihil odisti ,g00662,,,,CH-SGs : Cod 0374,,048,,,,feast_0660,genre_in,,http://musmed.eu/source/14286,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://www.e-codices.unifr.ch/en/csg/0374/48/0/Sequence-508
13659,,,Misereris omnium domine et nihil odisti ,g00662,,,,D-W : Cod Guelf Helmst 1008,,053r,,,,feast_0660,genre_in,,http://musmed.eu/source/15154,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,http://diglib.hab.de/mss/1008-helmst/start.htm?image=00109
13660,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-Pn : NAL 01235,,042v,,,,feast_0660,genre_in,,http://musmed.eu/source/13534,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f96.image
13661,,,Misereris omnium domine et nihil odisti ,g00662,,,,F-SOM : Ms 0252,,038r,,,,feast_0660,genre_in,,http://musmed.eu/source/14203,,,Misereris omnium domine et nihil odisti eorum quae fecisti dissimulans peccata hominum propter paenitentiam et parcens illis quia tu es dominus deus noster,,,,,,https://bvmm.irht.cnrs.fr/iiif/18074/canvas/canvas-1490354/view
